Date,Customer,Country,Product,Business_Line,Sales_Amount,Sales_Amount_Target,Sales_Margin,Sales_Quantity
2008-08-07 00:00:00,Abhi,Switzerland,S15_1682,Classic cars,9542,5918,48,27
2011-09-13 00:00:00,Praveen,Canada,S13_1681,Truks And Buses,9864,11689,47,45
2007-01-19 00:00:00,Ramu,Austria,S10_1678,Ships,10842,14153,17,71
2005-06-23 00:00:00,Abhi,Austria,S13_1681,Ships,11748,5152,32,31
2008-06-11 00:00:00,Vijay,Canada,S11_1679,Motarcycles,3352,17759,44,19
2010-12-11 00:00:00,Suban,France,S11_1679,Motarcycles,4871,18930,44,7
2005-07-02 00:00:00,Snidha,Austria,S13_1681,Classic cars,6214,7558,42,63
2007-08-06 00:00:00,Snidha,Brazil,S16_1683,Truks And Buses,3402,16455,34,43
2010-08-23 00:00:00,Iliyaz,Australia,S10_1678,Ships,6686,7480,27,22
2005-12-10 00:00:00,Raja,Canada,S10_1678,Vintage cars,5198,7963,42,62
2006-07-19 00:00:00,Ramu,France,S10_1678,Vintage cars,3224,12687,14,57
2006-05-16 00:00:00,Kishan,Australia,S10_1678,Ships,3522,14752,34,35
2007-05-14 00:00:00,Kalyan,Brazil,S10_1678,Motarcycles,4833,11072,41,58
2010-06-27 00:00:00,Kiran,Canada,S13_1681,Vintage cars,9904,14209,36,36
2012-12-08 00:00:00,Ramu,Canada,S13_1681,Motarcycles,9951,15853,29,56
2010-08-16 00:00:00,Abhi,Netherlands,S13_1681,Motarcycles,10642,9440,50,19
2005-02-03 00:00:00,Kiran,Australia,S10_1678,Classic cars,8182,6959,17,30
2007-02-20 00:00:00,Raja,Brazil,S16_1683,Ships,6813,8158,35,19
2005-08-22 00:00:00,Mahesh,Switzerland,S16_1683,Truks And Buses,3517,15690,41,32
2012-10-22 00:00:00,Iliyaz,Australia,S12_1680,Trains,11184,16801,29,7
2007-10-04 00:00:00,Ramu,India,S15_1682,Plans,9838,19578,23,68
2005-09-18 00:00:00,Ravi,Australia,S16_1683,Classic cars,3324,19058,48,40
2010-03-23 00:00:00,Kishan,Netherlands,S13_1681,Motarcycles,3278,6828,20,60
2012-09-22 00:00:00,Abhi,Canada,S14_1681,Trains,3040,15941,41,49
2007-01-02 00:00:00,Snidha,India,S10_1678,Ships,11100,5717,19,33
2006-03-27 00:00:00,Praveen,Netherlands,S15_1682,Motarcycles,3832,9851,21,53
2010-02-19 00:00:00,Kiran,Canada,S11_1679,Plans,3691,16397,46,43
2011-09-28 00:00:00,Mahesh,Canada,S10_1678,Classic cars,9986,9045,10,62
2009-08-28 00:00:00,Iliyaz,Switzerland,S12_1680,Motarcycles,4392,12316,49,36
2005-09-05 00:00:00,Ramu,Canada,S14_1681,Vintage cars,3126,15575,48,11
2011-12-10 00:00:00,Praveen,Austria,S16_1683,Ships,5778,7295,11,27
2012-06-15 00:00:00,Iliyaz,Brazil,S16_1683,Trains,6010,17445,16,25
2012-10-02 00:00:00,Raja,India,S16_1683,Motarcycles,6615,17404,34,80
2005-04-19 00:00:00,Kiran,Austria,S15_1682,Vintage cars,3571,11369,41,5
2012-11-26 00:00:00,Suban,Netherlands,S14_1681,Classic cars,6069,14661,30,58
2011-04-21 00:00:00,Abhi,India,S10_1678,Ships,4884,7515,48,60
2005-09-26 00:00:00,Kalyan,Australia,S11_1679,Classic cars,10269,19355,29,24
2006-05-20 00:00:00,Mahesh,Netherlands,S16_1683,Ships,8038,8134,19,67
2011-12-20 00:00:00,Abhi,Austria,S10_1678,Truks And Buses,4088,16657,14,80
2005-07-12 00:00:00,Kishan,Germany,S11_1679,Vintage cars,10022,14888,45,41
2009-12-09 00:00:00,Vijay,Brazil,S15_1682,Plans,11961,13955,41,75
2005-12-12 00:00:00,Kalyan,India,S14_1681,Truks And Buses,10025,11376,10,56
2007-08-26 00:00:00,Shafi,Brazil,S15_1682,Ships,8552,17181,22,52
2011-09-22 00:00:00,Suban,France,S15_1682,Classic cars,4856,10917,24,73
2006-02-19 00:00:00,Snidha,Australia,S13_1681,Vintage cars,4655,19534,47,12
2009-02-09 00:00:00,Kiran,Netherlands,S11_1679,Classic cars,8313,13136,19,64
2012-03-15 00:00:00,Shafi,Switzerland,S13_1681,Classic cars,4299,6080,25,65
2005-06-14 00:00:00,Praveen,Germany,S15_1682,Vintage cars,7203,19207,27,77
2005-06-16 00:00:00,Suban,Netherlands,S13_1681,Trains,8520,9854,47,65
2010-01-25 00:00:00,Suban,France,S10_1678,Ships,3639,10575,44,77
2007-05-22 00:00:00,Kiran,Netherlands,S11_1679,Plans,9121,10903,16,66
2008-04-24 00:00:00,Suban,Netherlands,S13_1681,Truks And Buses,6897,10410,25,44
2010-07-03 00:00:00,Raja,Netherlands,S14_1681,Ships,6769,18160,39,61
2010-10-19 00:00:00,Vijay,Germany,S14_1681,Ships,5565,17350,39,12
2012-09-19 00:00:00,Kiran,Austria,S14_1681,Trains,9186,11095,40,42
2008-02-23 00:00:00,Ramu,Austria,S15_1682,Trains,5112,10589,50,14
2010-01-06 00:00:00,Shafi,Switzerland,S10_1678,Ships,4323,6022,13,30
2006-08-24 00:00:00,Raja,India,S15_1682,Motarcycles,8772,19671,48,52
2012-08-22 00:00:00,Vijay,Austria,S15_1682,Motarcycles,3607,9218,36,9
2006-01-09 00:00:00,Iliyaz,Austria,S13_1681,Vintage cars,8951,8727,49,18
2006-01-10 00:00:00,Snidha,Australia,S15_1682,Ships,11377,8469,38,40
2009-02-19 00:00:00,Mahesh,Austria,S14_1681,Classic cars,10880,13331,21,38
2009-09-18 00:00:00,Ravi,Switzerland,S13_1681,Trains,7598,11213,34,68
2005-04-16 00:00:00,Mahesh,Canada,S12_1680,Plans,10051,8750,25,72
2011-05-15 00:00:00,Kiran,Austria,S10_1678,Classic cars,11854,10511,16,9
2010-12-16 00:00:00,Snidha,India,S16_1683,Vintage cars,11048,18570,35,69
2006-02-27 00:00:00,Kalyan,Canada,S14_1681,Plans,8033,8660,25,58
2012-06-17 00:00:00,Ravi,Netherlands,S10_1678,Truks And Buses,3838,15478,37,65
2009-01-02 00:00:00,Praveen,Brazil,S15_1682,Trains,4487,6976,15,62
2008-02-14 00:00:00,Shafi,Netherlands,S13_1681,Trains,6604,17554,34,71
2011-12-09 00:00:00,Iliyaz,Switzerland,S12_1680,Trains,10857,19645,34,29
2009-02-12 00:00:00,Praveen,Australia,S13_1681,Classic cars,5823,15717,33,48
2010-12-16 00:00:00,Abhi,Canada,S12_1680,Vintage cars,4646,9694,47,18
2009-05-06 00:00:00,Ravi,India,S12_1680,Trains,11107,9747,14,70
2005-09-16 00:00:00,Suban,France,S15_1682,Ships,9353,14007,48,25
2006-11-09 00:00:00,Raja,Brazil,S12_1680,Plans,5014,5702,49,20
2012-05-03 00:00:00,Snidha,Canada,S16_1683,Trains,5289,8430,19,22
2008-12-13 00:00:00,Praveen,Austria,S14_1681,Vintage cars,5786,7011,30,36
2005-01-28 00:00:00,Iliyaz,Australia,S11_1679,Plans,5086,17604,41,75
2010-12-21 00:00:00,Iliyaz,Canada,S10_1678,Classic cars,8233,6761,41,64
2012-10-28 00:00:00,Shafi,Brazil,S10_1678,Ships,9514,7273,19,70
2007-11-24 00:00:00,Ramu,Austria,S11_1679,Trains,6661,12414,46,65
2007-12-24 00:00:00,Shafi,Germany,S15_1682,Classic cars,5164,16813,42,49
2012-01-01 00:00:00,Kishan,Australia,S11_1679,Trains,7392,19304,33,58
2008-03-27 00:00:00,Kiran,Switzerland,S16_1683,Plans,6595,7493,15,56
2006-02-01 00:00:00,Mahesh,France,S15_1682,Truks And Buses,9113,12166,44,26
2008-07-11 00:00:00,Kalyan,Australia,S11_1679,Classic cars,6082,6836,40,36
2008-06-05 00:00:00,Kiran,Australia,S13_1681,Vintage cars,10443,19377,49,38
2010-08-13 00:00:00,Kiran,Netherlands,S13_1681,Plans,5518,14873,45,6
2012-12-23 00:00:00,Mahesh,Austria,S13_1681,Ships,7077,8554,22,62
2005-11-07 00:00:00,Suban,Netherlands,S14_1681,Vintage cars,6956,17974,24,24
2008-09-23 00:00:00,Kiran,Austria,S11_1679,Truks And Buses,7281,8601,35,44
2006-04-18 00:00:00,Snidha,France,S12_1680,Vintage cars,8540,17143,15,27
2010-01-02 00:00:00,Vijay,India,S14_1681,Truks And Buses,6953,10701,48,67
2012-08-28 00:00:00,Vijay,Netherlands,S12_1680,Ships,6877,11785,38,71
2011-11-23 00:00:00,Abhi,India,S13_1681,Trains,8274,18810,49,74
2009-12-17 00:00:00,Ravi,France,S16_1683,Classic cars,7137,11261,12,58
2005-02-18 00:00:00,Ramu,Brazil,S13_1681,Motarcycles,8367,16744,48,12
2009-07-12 00:00:00,Raja,France,S12_1680,Trains,9884,5147,10,47
2006-01-08 00:00:00,Suban,India,S16_1683,Motarcycles,6945,13875,49,19
2007-12-17 00:00:00,Mahesh,Brazil,S16_1683,Plans,8081,14610,24,22
2009-02-18 00:00:00,Raja,Switzerland,S12_1680,Trains,9149,17730,32,73
2006-12-07 00:00:00,Mahesh,France,S10_1678,Motarcycles,6653,8967,25,31
2008-02-22 00:00:00,Suban,Netherlands,S15_1682,Plans,4879,13919,23,41
2006-05-03 00:00:00,Shafi,Germany,S12_1680,Vintage cars,7326,18982,15,45
2008-02-23 00:00:00,Vijay,Canada,S16_1683,Ships,6683,5181,20,63
2012-09-06 00:00:00,Raja,Switzerland,S16_1683,Ships,11657,14618,10,6
2011-09-17 00:00:00,Snidha,Germany,S16_1683,Vintage cars,9200,6289,31,37
2008-05-07 00:00:00,Praveen,France,S14_1681,Trains,5144,17976,21,59
2011-10-05 00:00:00,Shafi,Brazil,S12_1680,Ships,5469,19410,37,20
2007-03-06 00:00:00,Vijay,Australia,S13_1681,Ships,11587,8652,15,48
2012-04-13 00:00:00,Raja,Austria,S13_1681,Motarcycles,3380,7901,24,40
2010-01-06 00:00:00,Praveen,Australia,S14_1681,Motarcycles,9827,14636,32,40
2011-04-13 00:00:00,Abhi,India,S12_1680,Vintage cars,7625,14074,16,55
2007-12-24 00:00:00,Iliyaz,Switzerland,S15_1682,Truks And Buses,3828,17380,46,60
2006-01-20 00:00:00,Mahesh,India,S11_1679,Plans,7459,16718,29,62
2009-04-20 00:00:00,Mahesh,Brazil,S12_1680,Truks And Buses,8223,13722,37,7
2006-08-02 00:00:00,Praveen,France,S13_1681,Truks And Buses,3223,11110,25,37
2011-06-04 00:00:00,Iliyaz,France,S10_1678,Classic cars,5559,9755,25,50
2010-09-06 00:00:00,Vijay,Canada,S13_1681,Classic cars,6103,19816,39,62
2007-07-22 00:00:00,Kalyan,Canada,S11_1679,Ships,5199,10219,17,52
2008-04-04 00:00:00,Mahesh,France,S13_1681,Motarcycles,11443,16367,50,58
2011-03-19 00:00:00,Suban,Austria,S10_1678,Trains,8903,12715,45,15
2006-06-11 00:00:00,Vijay,Germany,S11_1679,Ships,8861,17842,15,45
2011-10-17 00:00:00,Shafi,Austria,S12_1680,Plans,11353,7316,14,22
2007-06-21 00:00:00,Kishan,India,S12_1680,Classic cars,6944,14550,45,35
2006-01-25 00:00:00,Iliyaz,Germany,S15_1682,Vintage cars,10920,10319,31,50
2011-05-17 00:00:00,Praveen,Canada,S13_1681,Motarcycles,10125,16408,43,5
2009-10-18 00:00:00,Kalyan,France,S11_1679,Vintage cars,6692,6084,44,10
2012-01-17 00:00:00,Shafi,Switzerland,S16_1683,Plans,3144,18193,27,22
2005-07-14 00:00:00,Iliyaz,Germany,S11_1679,Trains,5756,17382,22,40
2008-05-19 00:00:00,Mahesh,Austria,S15_1682,Motarcycles,6653,6234,41,11
2005-10-09 00:00:00,Kalyan,India,S15_1682,Vintage cars,10929,17515,42,6
2006-05-12 00:00:00,Iliyaz,Switzerland,S16_1683,Classic cars,5176,18829,30,79
2012-03-07 00:00:00,Praveen,Australia,S16_1683,Plans,10016,7942,23,78
2008-03-26 00:00:00,Ravi,Canada,S11_1679,Ships,8238,11766,22,53
2007-11-17 00:00:00,Kiran,Netherlands,S12_1680,Ships,9725,14650,35,72
2012-05-19 00:00:00,Kalyan,Australia,S15_1682,Vintage cars,7268,19649,31,66
2008-07-22 00:00:00,Kalyan,Netherlands,S14_1681,Trains,6583,15871,49,40
2008-03-17 00:00:00,Ravi,Austria,S15_1682,Vintage cars,8885,6808,14,23
2012-11-01 00:00:00,Praveen,Canada,S16_1683,Trains,6405,6390,37,12
2007-05-08 00:00:00,Vijay,Switzerland,S10_1678,Truks And Buses,7961,13013,28,9
2008-11-24 00:00:00,Ramu,Brazil,S12_1680,Trains,8331,14168,25,60
2011-02-07 00:00:00,Suban,Brazil,S11_1679,Trains,11920,11607,11,36
2007-11-03 00:00:00,Kalyan,Netherlands,S13_1681,Plans,11347,12157,17,8
2005-06-09 00:00:00,Shafi,Switzerland,S13_1681,Motarcycles,5871,13634,49,71
2010-07-05 00:00:00,Abhi,Switzerland,S15_1682,Motarcycles,4231,13031,20,65
2008-02-10 00:00:00,Raja,Switzerland,S12_1680,Motarcycles,6245,14923,18,26
2005-05-23 00:00:00,Shafi,Brazil,S10_1678,Vintage cars,8389,12577,40,35
2010-12-22 00:00:00,Shafi,Canada,S13_1681,Truks And Buses,8505,14516,25,31
2010-11-11 00:00:00,Shafi,Austria,S13_1681,Trains,3320,11127,38,60
2011-09-03 00:00:00,Mahesh,India,S10_1678,Trains,3860,12943,40,28
2007-01-18 00:00:00,Suban,Netherlands,S10_1678,Classic cars,5639,16268,41,50
2010-12-07 00:00:00,Mahesh,Switzerland,S14_1681,Motarcycles,10014,19670,42,63
2011-03-15 00:00:00,Mahesh,Australia,S11_1679,Motarcycles,4797,16932,26,49
2012-12-02 00:00:00,Kishan,Switzerland,S12_1680,Ships,5640,11671,29,69
2010-04-25 00:00:00,Raja,Canada,S13_1681,Motarcycles,3076,16286,24,70
2011-11-21 00:00:00,Ravi,India,S10_1678,Trains,5600,16982,48,24
2008-06-28 00:00:00,Kiran,Brazil,S14_1681,Plans,10235,6544,49,15
2005-09-27 00:00:00,Abhi,Germany,S12_1680,Vintage cars,7720,15563,31,20
2012-11-25 00:00:00,Iliyaz,Austria,S15_1682,Truks And Buses,8585,7487,47,13
2005-12-18 00:00:00,Ravi,Germany,S13_1681,Trains,10632,7933,31,38
2011-12-04 00:00:00,Praveen,Brazil,S10_1678,Trains,7765,11340,12,76
2007-04-23 00:00:00,Ravi,India,S11_1679,Classic cars,6356,11377,22,65
2009-07-04 00:00:00,Mahesh,Austria,S12_1680,Vintage cars,7074,18045,20,48
2008-05-08 00:00:00,Ramu,Germany,S16_1683,Motarcycles,3748,14993,28,67
2006-04-24 00:00:00,Praveen,France,S12_1680,Classic cars,4010,10126,25,69
2005-02-02 00:00:00,Abhi,Austria,S14_1681,Plans,7024,7348,48,62
2011-12-26 00:00:00,Kalyan,Switzerland,S15_1682,Plans,5766,7156,22,34
2008-07-04 00:00:00,Raja,Austria,S16_1683,Truks And Buses,10039,15625,41,46
2009-05-19 00:00:00,Kalyan,Brazil,S16_1683,Truks And Buses,4269,11420,16,15
2006-10-18 00:00:00,Mahesh,Switzerland,S14_1681,Ships,10819,5397,15,75
2010-05-08 00:00:00,Praveen,Germany,S15_1682,Vintage cars,7956,7399,19,45
2005-06-10 00:00:00,Shafi,France,S11_1679,Vintage cars,10958,5097,25,9
2012-11-21 00:00:00,Kishan,Austria,S13_1681,Truks And Buses,10588,14773,25,65
2010-07-13 00:00:00,Ravi,Netherlands,S13_1681,Motarcycles,11748,9980,13,14
2006-02-10 00:00:00,Ravi,India,S13_1681,Vintage cars,3945,17032,49,17
2007-01-26 00:00:00,Snidha,Brazil,S11_1679,Plans,8623,19434,25,13
2007-12-01 00:00:00,Snidha,Austria,S10_1678,Ships,7153,11295,42,41
2009-08-21 00:00:00,Praveen,Australia,S11_1679,Plans,7666,13010,43,15
2010-03-19 00:00:00,Ramu,Brazil,S13_1681,Plans,5706,7138,23,35
2012-09-23 00:00:00,Abhi,Brazil,S10_1678,Ships,6159,16049,35,45
2006-04-23 00:00:00,Vijay,Switzerland,S15_1682,Trains,3928,16283,12,18
2007-10-27 00:00:00,Snidha,Germany,S11_1679,Ships,4152,11227,13,69
2007-01-28 00:00:00,Raja,Australia,S11_1679,Motarcycles,6484,8116,11,42
2006-07-04 00:00:00,Ramu,Switzerland,S14_1681,Ships,5180,12505,50,55
2007-08-10 00:00:00,Vijay,Australia,S10_1678,Plans,3735,12624,13,20
2009-02-07 00:00:00,Kalyan,France,S12_1680,Ships,10213,5934,35,79
2012-08-18 00:00:00,Abhi,Australia,S10_1678,Ships,9397,17864,22,18
2012-06-15 00:00:00,Kiran,Netherlands,S12_1680,Truks And Buses,10422,14654,30,17
2006-03-12 00:00:00,Ramu,Germany,S12_1680,Trains,5179,6640,46,53
2012-08-13 00:00:00,Raja,Germany,S15_1682,Classic cars,9368,15003,17,30
2005-12-07 00:00:00,Ravi,Brazil,S14_1681,Motarcycles,10858,8533,42,19
2006-02-26 00:00:00,Shafi,Canada,S16_1683,Truks And Buses,6443,14643,46,78
2008-04-19 00:00:00,Ramu,France,S11_1679,Trains,6649,18757,40,77
2006-10-21 00:00:00,Kalyan,Germany,S11_1679,Vintage cars,7501,16165,25,43
2007-02-16 00:00:00,Iliyaz,Austria,S12_1680,Classic cars,4056,19435,32,21
2007-01-22 00:00:00,Abhi,Canada,S11_1679,Trains,8971,18838,10,23
2007-10-04 00:00:00,Praveen,Australia,S14_1681,Ships,10324,17926,23,35
2011-08-06 00:00:00,Mahesh,Austria,S15_1682,Motarcycles,3585,8910,10,79
2007-10-02 00:00:00,Mahesh,Canada,S14_1681,Ships,6231,5323,20,65
2005-02-07 00:00:00,Mahesh,Switzerland,S16_1683,Truks And Buses,9860,5990,31,10
2010-12-22 00:00:00,Shafi,Austria,S16_1683,Ships,8827,5101,46,73
2007-03-03 00:00:00,Mahesh,Netherlands,S16_1683,Classic cars,10157,13190,40,63
2009-04-06 00:00:00,Praveen,Netherlands,S14_1681,Ships,7787,16882,30,12
2005-02-24 00:00:00,Ramu,Germany,S16_1683,Ships,4412,8138,43,62
2009-06-21 00:00:00,Abhi,India,S10_1678,Classic cars,6079,18305,18,20
2008-05-06 00:00:00,Shafi,Australia,S10_1678,Trains,8770,17267,26,20
2005-09-10 00:00:00,Vijay,India,S10_1678,Plans,7782,12655,26,31
2005-10-17 00:00:00,Iliyaz,Switzerland,S16_1683,Trains,5600,6520,49,53
2006-05-24 00:00:00,Praveen,Canada,S10_1678,Motarcycles,8892,11757,10,14
2010-10-05 00:00:00,Ramu,India,S16_1683,Ships,6699,10926,33,64
2010-11-20 00:00:00,Raja,France,S11_1679,Plans,11702,16926,44,16
2006-11-12 00:00:00,Mahesh,Switzerland,S12_1680,Classic cars,11983,14650,19,18
2011-11-02 00:00:00,Abhi,Canada,S15_1682,Plans,5654,17071,42,50
2005-02-28 00:00:00,Kalyan,Netherlands,S13_1681,Vintage cars,3236,17871,20,7
2005-04-23 00:00:00,Kishan,Netherlands,S11_1679,Classic cars,9681,9112,50,57
2012-08-14 00:00:00,Kalyan,India,S15_1682,Motarcycles,9094,8703,13,16
2007-12-25 00:00:00,Kiran,Brazil,S16_1683,Truks And Buses,10963,13590,29,60
2010-07-21 00:00:00,Raja,India,S14_1681,Ships,3448,11913,39,42
2008-12-23 00:00:00,Ravi,Austria,S13_1681,Motarcycles,10977,16183,47,7
2010-06-25 00:00:00,Snidha,Brazil,S15_1682,Motarcycles,8784,10335,30,36
2006-01-10 00:00:00,Ramu,Brazil,S16_1683,Plans,8863,10541,16,41
2011-06-21 00:00:00,Kalyan,Brazil,S11_1679,Motarcycles,8471,17169,42,18
2010-02-16 00:00:00,Shafi,Brazil,S10_1678,Truks And Buses,5880,16055,25,7
2011-02-13 00:00:00,Shafi,Austria,S14_1681,Truks And Buses,6321,12750,50,19
2009-08-25 00:00:00,Iliyaz,Brazil,S14_1681,Trains,7364,14092,33,77
2011-03-21 00:00:00,Suban,France,S11_1679,Plans,5872,11152,11,80
2011-07-11 00:00:00,Praveen,Austria,S15_1682,Classic cars,6907,10832,30,72
2011-08-10 00:00:00,Suban,Austria,S11_1679,Vintage cars,6998,8885,49,9
2011-12-13 00:00:00,Ramu,Canada,S14_1681,Plans,9165,7846,21,48
2009-02-16 00:00:00,Kiran,India,S11_1679,Plans,9282,18834,43,42
2005-05-05 00:00:00,Raja,France,S15_1682,Ships,5784,14511,32,75
2007-01-23 00:00:00,Raja,India,S16_1683,Ships,11509,9536,16,73
2009-09-23 00:00:00,Ravi,Brazil,S13_1681,Motarcycles,6885,13747,24,40
2006-04-07 00:00:00,Raja,Brazil,S16_1683,Ships,3137,9997,36,38
2009-09-08 00:00:00,Kishan,Australia,S14_1681,Truks And Buses,8477,17687,44,68
2005-12-25 00:00:00,Praveen,Australia,S12_1680,Truks And Buses,5692,9635,45,30
2007-07-06 00:00:00,Shafi,Austria,S10_1678,Vintage cars,6896,12546,39,68
2011-07-23 00:00:00,Snidha,Germany,S16_1683,Classic cars,10917,8138,39,53
2010-01-01 00:00:00,Iliyaz,India,S11_1679,Classic cars,3776,8767,30,55
2012-05-20 00:00:00,Shafi,India,S11_1679,Vintage cars,9250,9662,10,52
2012-02-12 00:00:00,Suban,Germany,S13_1681,Classic cars,7258,17050,19,41
2010-11-04 00:00:00,Vijay,India,S15_1682,Classic cars,5377,13971,13,78
2011-08-17 00:00:00,Praveen,Canada,S10_1678,Truks And Buses,8147,12100,27,49
2011-01-25 00:00:00,Kiran,France,S10_1678,Vintage cars,10492,5569,43,32
2006-12-10 00:00:00,Kalyan,Netherlands,S13_1681,Trains,7425,6056,29,74
2007-09-12 00:00:00,Kiran,India,S14_1681,Motarcycles,11598,14696,15,25
2011-08-05 00:00:00,Kishan,India,S14_1681,Classic cars,5578,10151,39,56
2007-09-07 00:00:00,Kishan,India,S15_1682,Ships,9411,18448,49,65
2007-01-28 00:00:00,Shafi,Austria,S15_1682,Motarcycles,6643,14992,15,31
2010-11-04 00:00:00,Ravi,Netherlands,S15_1682,Plans,9840,16930,33,78
2010-10-26 00:00:00,Suban,Germany,S15_1682,Trains,9939,14034,41,57
2012-08-22 00:00:00,Raja,Australia,S11_1679,Ships,3352,18484,39,19
2011-10-19 00:00:00,Ramu,Austria,S12_1680,Ships,3765,11256,20,7
2011-12-02 00:00:00,Raja,Austria,S11_1679,Motarcycles,8653,9686,26,50
2011-04-21 00:00:00,Abhi,Australia,S13_1681,Vintage cars,5864,6957,12,14
2011-11-05 00:00:00,Raja,Switzerland,S13_1681,Truks And Buses,10978,6571,40,67
2009-10-28 00:00:00,Shafi,Netherlands,S14_1681,Vintage cars,5062,5041,14,66
2012-11-07 00:00:00,Kishan,India,S15_1682,Trains,8966,11160,44,77
2011-05-19 00:00:00,Praveen,Germany,S10_1678,Motarcycles,7385,11778,11,12
2011-11-07 00:00:00,Vijay,Brazil,S14_1681,Vintage cars,11802,6913,44,10
2007-07-11 00:00:00,Ramu,France,S14_1681,Classic cars,11977,16951,35,24
2009-07-19 00:00:00,Iliyaz,Germany,S11_1679,Truks And Buses,8359,14155,32,59
2006-10-12 00:00:00,Ramu,India,S12_1680,Ships,3544,7777,27,24
2005-04-01 00:00:00,Kalyan,Switzerland,S15_1682,Trains,6657,13676,19,15
2005-09-22 00:00:00,Praveen,France,S14_1681,Truks And Buses,7728,11784,25,80
2005-02-18 00:00:00,Kishan,India,S12_1680,Motarcycles,9120,7755,48,69
2005-05-24 00:00:00,Mahesh,Netherlands,S13_1681,Truks And Buses,9826,9107,20,45
2008-05-27 00:00:00,Kiran,Austria,S16_1683,Trains,3152,15358,42,47
2010-04-27 00:00:00,Snidha,Brazil,S15_1682,Trains,9629,5606,27,80
2010-05-18 00:00:00,Snidha,Netherlands,S14_1681,Ships,9794,15062,28,24
2007-11-09 00:00:00,Ravi,Netherlands,S15_1682,Classic cars,4446,5530,14,37
2005-03-18 00:00:00,Kiran,Austria,S13_1681,Classic cars,6609,5293,42,51
2012-04-20 00:00:00,Mahesh,Netherlands,S11_1679,Ships,9954,6770,48,15
2008-07-01 00:00:00,Abhi,India,S11_1679,Trains,11603,15969,12,70
2010-06-19 00:00:00,Kiran,India,S10_1678,Truks And Buses,9406,9120,10,49
2006-08-04 00:00:00,Ramu,Germany,S10_1678,Trains,3366,15563,12,43
2005-03-19 00:00:00,Mahesh,Switzerland,S15_1682,Vintage cars,4379,8053,31,43
2008-06-09 00:00:00,Abhi,Australia,S14_1681,Trains,11702,13576,44,66
2007-09-18 00:00:00,Ravi,Austria,S12_1680,Motarcycles,5947,6154,32,9
2012-06-28 00:00:00,Iliyaz,Germany,S11_1679,Ships,11860,6473,35,20
2009-12-21 00:00:00,Raja,Austria,S14_1681,Vintage cars,8529,11374,10,65
2010-09-24 00:00:00,Ravi,Canada,S12_1680,Trains,5907,12833,18,12
2012-12-28 00:00:00,Ramu,Austria,S14_1681,Trains,9861,18486,39,67
2011-04-03 00:00:00,Kiran,Australia,S16_1683,Truks And Buses,11119,12799,41,22
2011-08-22 00:00:00,Mahesh,Germany,S14_1681,Plans,9813,9683,44,42
2008-12-27 00:00:00,Mahesh,Canada,S13_1681,Vintage cars,5382,17763,16,60
2010-09-12 00:00:00,Mahesh,Austria,S10_1678,Trains,3814,7346,22,11
2009-12-18 00:00:00,Ramu,Germany,S12_1680,Truks And Buses,5292,10510,43,66
2007-02-07 00:00:00,Ramu,France,S12_1680,Motarcycles,5239,7661,29,46
2006-02-19 00:00:00,Iliyaz,Austria,S12_1680,Truks And Buses,3285,18932,16,18
2006-11-17 00:00:00,Snidha,Austria,S13_1681,Motarcycles,4134,16181,43,16
2012-04-03 00:00:00,Shafi,Netherlands,S11_1679,Vintage cars,9566,9553,47,54
2009-06-05 00:00:00,Vijay,Austria,S11_1679,Truks And Buses,3407,14719,50,54
2007-10-11 00:00:00,Shafi,Brazil,S15_1682,Classic cars,8828,10228,37,15
2005-10-01 00:00:00,Praveen,France,S12_1680,Trains,5991,19211,38,6
2009-02-28 00:00:00,Raja,Canada,S15_1682,Ships,5931,15259,12,59
2005-05-24 00:00:00,Kiran,Germany,S10_1678,Plans,8485,10909,24,57
2010-11-21 00:00:00,Raja,Australia,S13_1681,Motarcycles,7081,18338,11,56
2009-11-27 00:00:00,Snidha,Canada,S11_1679,Plans,4679,6567,29,68
2009-12-13 00:00:00,Raja,Brazil,S10_1678,Ships,7290,12087,38,6
2010-07-05 00:00:00,Snidha,Netherlands,S10_1678,Vintage cars,4202,10174,18,59
2005-05-27 00:00:00,Shafi,Australia,S12_1680,Vintage cars,3348,12938,26,76
2005-01-28 00:00:00,Snidha,Brazil,S12_1680,Vintage cars,5290,15206,33,48
2012-04-17 00:00:00,Suban,Austria,S11_1679,Vintage cars,11365,6785,39,36
2008-04-04 00:00:00,Shafi,France,S14_1681,Ships,10014,13865,39,32
2012-04-01 00:00:00,Raja,Brazil,S16_1683,Vintage cars,9124,17968,47,78
2005-08-22 00:00:00,Vijay,Canada,S11_1679,Truks And Buses,3935,12701,32,52
2011-01-01 00:00:00,Raja,India,S14_1681,Motarcycles,5442,17769,13,50
2011-11-03 00:00:00,Kalyan,India,S11_1679,Vintage cars,5002,6393,14,39
2009-08-07 00:00:00,Raja,Austria,S14_1681,Vintage cars,7455,7751,27,36
2007-12-12 00:00:00,Raja,India,S11_1679,Motarcycles,8103,19874,14,61
2006-09-28 00:00:00,Iliyaz,Austria,S10_1678,Trains,9107,5396,24,5
2005-03-10 00:00:00,Mahesh,Germany,S12_1680,Plans,6401,16305,43,79
2010-09-21 00:00:00,Kishan,Netherlands,S14_1681,Ships,9705,11474,16,35
2012-04-20 00:00:00,Shafi,Canada,S13_1681,Truks And Buses,4607,10552,38,45
